Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Malawi,MWI,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,97.70925,97.78176,97.1885,..,..,..
Malawi,MWI,"School enrollment, secondary (% net)",SE.SEC.NENR,30.67589,27.60185,26.56347,..,24.15185,23.44309,24.89945,33.54261,34.24597,32.95718
Malawi,MWI,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,88.1,78.08,..,..,..,..
Malawi,MWI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.32642487,9.32642487,9.32642487,9.32642487,13.98963731,13.61256545,13.61256545,16.66666667,16.66666667,16.66666667
Malawi,MWI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,53.80200699,54.66372874,55.51906224,56.36836494,57.21128806,58.04816724,58.87867906,65.36159188,66.15495914,66.94335879
Malawi,MWI,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,0.68,..,..,..,..
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.61,14.698,14.786,14.875,14.964,15.054,15.144,16.132,16.313,16.506
Malawi,MWI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,81.41073,..,77.89671,..,74.38269,..,70.86866,56.81257,..,53.29854
Malawi,MWI,Population density (people per sq. km of land area),EN.POP.DNST,119.1067777,121.9645524,124.9946754,128.2134599,131.6434238,135.2953755,139.1419919,174.7768986,179.6663343,184.6162919
Malawi,MWI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.672638829,0.738822048,0.423822865,0.40879246,0.631868059,1.045261606,0.777651498,0.8177259,0.634771027,0.641960496
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.518,45.895,47.221,48.79,50.453,52.044,53.238,60.899,61.378,62.209
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.10397339,99.12567139,99.13978577,99.14865875,99.15465546,99.16011047,99.16743469,99.65093994,99.77881622,99.90000153
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.419698716,5.498927748,5.64888519,5.840434115,6.247596291,6.458196906,6.567508681,7.732139154,7.613330697,7.48462131
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,59.9341044,59.70774616,59.48138792,59.25502968,59.02867144,58.80231319,58.57595495,58.92833967,59.2427941,58.78752093
Malaysia,MYS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11980,12110,12740,13580,14580,15600,16860,23220,23510,24180
Malaysia,MYS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,2.5,2.8,2.9,3.1,3.2,3.4,3.6,3.8,3.5
Malaysia,MYS,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,60.81,62.4,64.67,65.6,68.31,70.51,71.1,92.56,102.51,104.92
Malaysia,MYS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3
Malaysia,MYS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.914,2.757,2.602,2.526,2.415,2.328,2.268,2.081,2.039,1.978
Malaysia,MYS,"School enrollment, primary (% net)",SE.PRM.NENR,98.41488,97.81452,96.5906,97.09317,99.37525,99.59294,95.4107,99.8924,99.51663,99.82064
Malaysia,MYS,"School enrollment, secondary (% net)",SE.SEC.NENR,75.30455,75.24777,74.68553,80.32219,80.88979,76.92736,78.44768,74.65151,..,73.40114
Malaysia,MYS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,47.57,46.83,46.69,47.73,47.24,45.93,..,53.68,54.1,54.31
Malaysia,MYS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.3626943,10.3626943,10.3626943,10.47120419,9.132420091,9.132420091,9.132420091,10.36036036,10.36036036,10.36036036
Malaysia,MYS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,96.87855801,96.93866167,96.94078728,96.944792,96.9506303,96.95799742,96.96703942,97.04368392,97.05220256,97.06169435
Malaysia,MYS,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,1.9,2.07
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.977,62.922,63.856,64.78,65.694,66.594,67.483,73.577,74.213,74.84
Malaysia,MYS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Population density (people per sq. km of land area),EN.POP.DNST,69.83761984,71.6558119,73.48179881,75.29877035,77.10621519,78.9028641,80.68608431,93.15616801,94.56348501,95.95622584
Malaysia,MYS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.634675548,2.084922812,2.219131397,2.614806731,2.263061968,2.173929041,2.007597401,1.434733015,1.503898666,1.384335563
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.775,73.344,73.563,73.796,73.898,74.096,74.164,75.146,75.094,75.289
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.80000305,87.48628998,88.35749817,89.22346497,90.08654785,90.94908905,91.81350708,100,99.7064743,100
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.638189496,1.677548691,2.105486445,1.78113624,2.471080808,2.349373652,2.782433898,3.28311793,3.153941164,3.867236688
Maldives,MDV,Forest area (% of land area),AG.LND.FRST.ZS,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333,2.733333333
Maldives,MDV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7970,7850,8430,9530,10270,9060,11520,15090,16100,16760
Maldives,MDV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,135.77,124.96,120.16,142.37,169.04,133.22,148.14,98.34,99.67,101.99
